tumbol_ID,tumbol_name,amphur_ID,amphur_name,province_ID,province_name,mapTo_Shapefile_tumbol_ID
450412,ศรีโคตร,4504,จตุรพักตรพิมาน,45,ร้อยเอ็ด,450412
450501,นิเวศน์,4505,ธวัชบุรี,45,ร้อยเอ็ด,450501
450502,ธงธานี,4505,ธวัชบุรี,45,ร้อยเอ็ด,450502
450503,หนองไผ่,4505,ธวัชบุรี,45,ร้อยเอ็ด,450503
450504,ธวัชบุรี,4505,ธวัชบุรี,45,ร้อยเอ็ด,450504
450506,อุ่มเม้า,4505,ธวัชบุรี,45,ร้อยเอ็ด,450506
450507,มะอึ,4505,ธวัชบุรี,45,ร้อยเอ็ด,450507
450510,เขวาทุ่ง,4505,ธวัชบุรี,45,ร้อยเอ็ด,450510
450515,ไพศาล,4505,ธวัชบุรี,45,ร้อยเอ็ด,450515
450517,เมืองน้อย,4505,ธวัชบุรี,45,ร้อยเอ็ด,450517
450520,บึงนคร,4505,ธวัชบุรี,45,ร้อยเอ็ด,450520
450522,ราชธานี,4505,ธวัชบุรี,45,ร้อยเอ็ด,450522
450524,หนองพอก,4505,ธวัชบุรี,45,ร้อยเอ็ด,450524
450601,พนมไพร,4506,พนมไพร,45,ร้อยเอ็ด,450601
450602,แสนสุข,4506,พนมไพร,45,ร้อยเอ็ด,450602
450603,กุดน้ำใส,4506,พนมไพร,45,ร้อยเอ็ด,450603
450604,หนองทัพไทย,4506,พนมไพร,45,ร้อยเอ็ด,450604
450605,โพธิ์ใหญ่,4506,พนมไพร,45,ร้อยเอ็ด,450605
450606,วารีสวัสดิ์,4506,พนมไพร,45,ร้อยเอ็ด,450606
450607,โคกสว่าง,4506,พนมไพร,45,ร้อยเอ็ด,450607
450611,โพธิชัย,4506,พนมไพร,45,ร้อยเอ็ด,450611
450612,นานวล,4506,พนมไพร,45,ร้อยเอ็ด,450612
450613,คำไฮ,4506,พนมไพร,45,ร้อยเอ็ด,450613
450614,สระแก้ว,4506,พนมไพร,45,ร้อยเอ็ด,450614
450615,ค้อใหญ่,4506,พนมไพร,45,ร้อยเอ็ด,450615
450617,ชานุวรรณ,4506,พนมไพร,45,ร้อยเอ็ด,450617
450701,แวง,4507,โพนทอง,45,ร้อยเอ็ด,450701
450702,โคกกกม่วง,4507,โพนทอง,45,ร้อยเอ็ด,450702
450703,นาอุดม,4507,โพนทอง,45,ร้อยเอ็ด,450703
450704,สว่าง,4507,โพนทอง,45,ร้อยเอ็ด,450704
450705,หนองใหญ่,4507,โพนทอง,45,ร้อยเอ็ด,450705
450706,โพธิ์ทอง,4507,โพนทอง,45,ร้อยเอ็ด,450706
450707,โนนชัยศรี,4507,โพนทอง,45,ร้อยเอ็ด,450707
450708,โพธิ์ศรีสว่าง,4507,โพนทอง,45,ร้อยเอ็ด,450708
450709,อุ่มเม่า,4507,โพนทอง,45,ร้อยเอ็ด,450709
450710,คำนาดี,4507,โพนทอง,45,ร้อยเอ็ด,450710
450711,พรมสวรรค์,4507,โพนทอง,45,ร้อยเอ็ด,450711
450712,สระนกแก้ว,4507,โพนทอง,45,ร้อยเอ็ด,450712
450713,วังสามัคคี,4507,โพนทอง,45,ร้อยเอ็ด,450713
450714,โคกสูง,4507,โพนทอง,45,ร้อยเอ็ด,450714
450801,ขามเบี้ย,4508,โพธิ์ชัย,45,ร้อยเอ็ด,450801
450802,เชียงใหม่,4508,โพธิ์ชัย,45,ร้อยเอ็ด,450802
450803,บัวคำ,4508,โพธิ์ชัย,45,ร้อยเอ็ด,450803
450804,อัคคะคำ,4508,โพธิ์ชัย,45,ร้อยเอ็ด,450804
450805,สะอาด,4508,โพธิ์ชัย,45,ร้อยเอ็ด,450805
450806,คำพอุง,4508,โพธิ์ชัย,45,ร้อยเอ็ด,450806
450807,หนองตาไก้,4508,โพธิ์ชัย,45,ร้อยเอ็ด,450807
450808,ดอนโอง,4508,โพธิ์ชัย,45,ร้อยเอ็ด,450808
450809,โพธิ์ศรี,4508,โพธิ์ชัย,45,ร้อยเอ็ด,450809
450901,หนองพอก,4509,หนองพอก,45,ร้อยเอ็ด,450901
450902,บึงงาม,4509,หนองพอก,45,ร้อยเอ็ด,450902
450903,ภูเขาทอง,4509,หนองพอก,45,ร้อยเอ็ด,450903
450904,กกโพธิ์,4509,หนองพอก,45,ร้อยเอ็ด,450904
450905,โคกสว่าง,4509,หนองพอก,45,ร้อยเอ็ด,450905
450906,หนองขุ่นใหญ่,4509,หนองพอก,45,ร้อยเอ็ด,450906
450907,รอบเมือง,4509,หนองพอก,45,ร้อยเอ็ด,450907
450908,ผาน้ำย้อย,4509,หนองพอก,45,ร้อยเอ็ด,450908
450909,ท่าสีดา,4509,หนองพอก,45,ร้อยเอ็ด,450909
451001,กลาง,4510,เสลภูมิ,45,ร้อยเอ็ด,451001
451002,นางาม,4510,เสลภูมิ,45,ร้อยเอ็ด,451002
451003,เมืองไพร,4510,เสลภูมิ,45,ร้อยเอ็ด,451003
451004,นาแซง,4510,เสลภูมิ,45,ร้อยเอ็ด,451004
451005,นาเมือง,4510,เสลภูมิ,45,ร้อยเอ็ด,451005
451006,วังหลวง,4510,เสลภูมิ,45,ร้อยเอ็ด,451006
451007,ท่าม่วง,4510,เสลภูมิ,45,ร้อยเอ็ด,451007
451008,ขวาว,4510,เสลภูมิ,45,ร้อยเอ็ด,451008
451009,โพธิ์ทอง,4510,เสลภูมิ,45,ร้อยเอ็ด,451009
451010,ภูเงิน,4510,เสลภูมิ,45,ร้อยเอ็ด,451010
451011,เกาะแก้ว,4510,เสลภูมิ,45,ร้อยเอ็ด,451011
451012,นาเลิง,4510,เสลภูมิ,45,ร้อยเอ็ด,451012
451013,เหล่าน้อย,4510,เสลภูมิ,45,ร้อยเอ็ด,451013
451014,ศรีวิลัย,4510,เสลภูมิ,45,ร้อยเอ็ด,451014
451015,หนองหลวง,4510,เสลภูมิ,45,ร้อยเอ็ด,451015
451016,พรสวรรค์,4510,เสลภูมิ,45,ร้อยเอ็ด,451016
451017,ขวัญเมือง,4510,เสลภูมิ,45,ร้อยเอ็ด,451017
451018,บึงเกลือ,4510,เสลภูมิ,45,ร้อยเอ็ด,451018
451101,สระคู,4511,สุวรรณภูมิ,45,ร้อยเอ็ด,451101
451102,ดอกไม้,4511,สุวรรณภูมิ,45,ร้อยเอ็ด,451102
451103,นาใหญ่,4511,สุวรรณภูมิ,45,ร้อยเอ็ด,451103
451104,หินกอง,4511,สุวรรณภูมิ,45,ร้อยเอ็ด,451104
451105,เมืองทุ่ง,4511,สุวรรณภูมิ,45,ร้อยเอ็ด,451105
451106,หัวโทน,4511,สุวรรณภูมิ,45,ร้อยเอ็ด,451106
451107,บ่อพันขัน,4511,สุวรรณภูมิ,45,ร้อยเอ็ด,451107
451108,ทุ่งหลวง,4511,สุวรรณภูมิ,45,ร้อยเอ็ด,451108
451109,หัวช้าง,4511,สุวรรณภูมิ,45,ร้อยเอ็ด,451109
451110,น้ำคำ,4511,สุวรรณภูมิ,45,ร้อยเอ็ด,451110
451111,ห้วยหินลาด,4511,สุวรรณภูมิ,45,ร้อยเอ็ด,451111
451112,ช้างเผือก,4511,สุวรรณภูมิ,45,ร้อยเอ็ด,451112
451113,ทุ่งกุลา,4511,สุวรรณภูมิ,45,ร้อยเอ็ด,451113
451114,ทุ่งศรีเมือง,4511,สุวรรณภูมิ,45,ร้อยเอ็ด,451114
451115,จำปาขัน,4511,สุวรรณภูมิ,45,ร้อยเอ็ด,451115
451201,หนองผือ,4512,เมืองสรวง,45,ร้อยเอ็ด,451201
451202,หนองหิน,4512,เมืองสรวง,45,ร้อยเอ็ด,451202
451203,คูเมือง,4512,เมืองสรวง,45,ร้อยเอ็ด,451203
451204,กกกุง,4512,เมืองสรวง,45,ร้อยเอ็ด,451204
451205,เมืองสรวง,4512,เมืองสรวง,45,ร้อยเอ็ด,451205
451301,โพนทราย,4513,โพนทราย,45,ร้อยเอ็ด,451301
451302,สามขา,4513,โพนทราย,45,ร้อยเอ็ด,451302
451303,ศรีสว่าง,4513,โพนทราย,45,ร้อยเอ็ด,451303
451304,ยางคำ,4513,โพนทราย,45,ร้อยเอ็ด,451304
451305,ท่าหาดยาว,4513,โพนทราย,45,ร้อยเอ็ด,451305
451401,อาจสามารถ,4514,อาจสามารถ,45,ร้อยเอ็ด,451401
451402,โพนเมือง,4514,อาจสามารถ,45,ร้อยเอ็ด,451402
451403,บ้านแจ้ง,4514,อาจสามารถ,45,ร้อยเอ็ด,451403
451404,หน่อม,4514,อาจสามารถ,45,ร้อยเอ็ด,451404
451405,หนองหมื่นถ่าน,4514,อาจสามารถ,45,ร้อยเอ็ด,451405
451406,หนองขาม,4514,อาจสามารถ,45,ร้อยเอ็ด,451406
451407,โหรา,4514,อาจสามารถ,45,ร้อยเอ็ด,451407
451408,หนองบัว,4514,อาจสามารถ,45,ร้อยเอ็ด,451408
451409,ขี้เหล็ก,4514,อาจสามารถ,45,ร้อยเอ็ด,451409
451410,บ้านดู่,4514,อาจสามารถ,45,ร้อยเอ็ด,451410
451501,เมยวดี,4515,เมยวดี,45,ร้อยเอ็ด,451501
451502,ชุมพร,4515,เมยวดี,45,ร้อยเอ็ด,451502
451503,บุ่งเลิศ,4515,เมยวดี,45,ร้อยเอ็ด,451503
451504,ชมสะอาด,4515,เมยวดี,45,ร้อยเอ็ด,451504
451601,โพธิ์ทอง,4516,ศรีสมเด็จ,45,ร้อยเอ็ด,451601
451602,ศรีสมเด็จ,4516,ศรีสมเด็จ,45,ร้อยเอ็ด,451602
451603,เมืองเปลือย,4516,ศรีสมเด็จ,45,ร้อยเอ็ด,451603
451604,หนองใหญ่,4516,ศรีสมเด็จ,45,ร้อยเอ็ด,451604
451605,สวนจิก,4516,ศรีสมเด็จ,45,ร้อยเอ็ด,451605
451606,โพธิ์สัย,4516,ศรีสมเด็จ,45,ร้อยเอ็ด,451606
451607,หนองแวงควง,4516,ศรีสมเด็จ,45,ร้อยเอ็ด,451607
451608,บ้านบาก,4516,ศรีสมเด็จ,45,ร้อยเอ็ด,451608
451701,ดินดำ,4517,จังหาร,45,ร้อยเอ็ด,451701
451702,ปาฝา,4517,จังหาร,45,ร้อยเอ็ด,451702
451703,ม่วงลาด,4517,จังหาร,45,ร้อยเอ็ด,451703
451704,จังหาร,4517,จังหาร,45,ร้อยเอ็ด,451704
451705,ดงสิงห์,4517,จังหาร,45,ร้อยเอ็ด,451705
451706,ยางใหญ่,4517,จังหาร,45,ร้อยเอ็ด,451706
451707,ผักแว่น,4517,จังหาร,45,ร้อยเอ็ด,451707
451708,แสนชาติ,4517,จังหาร,45,ร้อยเอ็ด,451708
451801,เชียงขวัญ,4518,เชียงขวัญ,45,ร้อยเอ็ด,451801
451802,พลับพลา,4518,เชียงขวัญ,45,ร้อยเอ็ด,451802
451803,พระธาตุ,4518,เชียงขวัญ,45,ร้อยเอ็ด,451803
451804,พระเจ้า,4518,เชียงขวัญ,45,ร้อยเอ็ด,451804
451805,หมูม้น,4518,เชียงขวัญ,45,ร้อยเอ็ด,451805
451806,บ้านเขือง,4518,เชียงขวัญ,45,ร้อยเอ็ด,451806
451901,หนองฮี,4519,หนองฮี,45,ร้อยเอ็ด,451901
451902,สาวแห,4519,หนองฮี,45,ร้อยเอ็ด,451902
451903,ดูกอึ่ง,4519,หนองฮี,45,ร้อยเอ็ด,451903
451904,เด่นราษฎร์,4519,หนองฮี,45,ร้อยเอ็ด,451904
452001,ทุ่งเขาหลวง,4520,ทุ่งเขาหลวง,45,ร้อยเอ็ด,452001
452002,เทอดไทย,4520,ทุ่งเขาหลวง,45,ร้อยเอ็ด,452002
452003,บึงงาม,4520,ทุ่งเขาหลวง,45,ร้อยเอ็ด,452003
452004,มะบ้า,4520,ทุ่งเขาหลวง,45,ร้อยเอ็ด,452004
452005,เหล่า,4520,ทุ่งเขาหลวง,45,ร้อยเอ็ด,452005
460102,เหนือ,4601,เมืองกาฬสินธุ์,46,กาฬสินธุ์,460102
460103,หลุบ,4601,เมืองกาฬสินธุ์,46,กาฬสินธุ์,460103
460104,ไผ่,4601,เมืองกาฬสินธุ์,46,กาฬสินธุ์,460104
460105,ลำปาว,4601,เมืองกาฬสินธุ์,46,กาฬสินธุ์,460105
460106,ลำพาน,4601,เมืองกาฬสินธุ์,46,กาฬสินธุ์,460106
460107,เชียงเครือ,4601,เมืองกาฬสินธุ์,46,กาฬสินธุ์,460107
460108,บึงวิชัย,4601,เมืองกาฬสินธุ์,46,กาฬสินธุ์,460108
460109,ห้วยโพธิ์,4601,เมืองกาฬสินธุ์,46,กาฬสินธุ์,460109
460111,ภูปอ,4601,เมืองกาฬสินธุ์,46,กาฬสินธุ์,460111
460113,ภูดิน,4601,เมืองกาฬสินธุ์,46,กาฬสินธุ์,460113
460115,หนองกุง,4601,เมืองกาฬสินธุ์,46,กาฬสินธุ์,460115
460116,กลางหมื่น,4601,เมืองกาฬสินธุ์,46,กาฬสินธุ์,460116
460117,ขมิ้น,4601,เมืองกาฬสินธุ์,46,กาฬสินธุ์,460117
460119,โพนทอง,4601,เมืองกาฬสินธุ์,46,กาฬสินธุ์,460119
460120,นาจารย์,4601,เมืองกาฬสินธุ์,46,กาฬสินธุ์,460120
460121,ลำคลอง,4601,เมืองกาฬสินธุ์,46,กาฬสินธุ์,460121
460151,เทศบาลเมือง กาฬสินธุ์,4601,เมืองกาฬสินธุ์,46,กาฬสินธุ์,460101
460201,นามน,4602,นามน,46,กาฬสินธุ์,460201
460202,ยอดแกง,4602,นามน,46,กาฬสินธุ์,460202
460203,สงเปลือย,4602,นามน,46,กาฬสินธุ์,460203
460204,หลักเหลี่ยม,4602,นามน,46,กาฬสินธุ์,460204
460205,หนองบัว,4602,นามน,46,กาฬสินธุ์,460205
460301,กมลาไสย,4603,กมลาไสย,46,กาฬสินธุ์,460301
460302,หลักเมือง,4603,กมลาไสย,46,กาฬสินธุ์,460302
460303,โพนงาม,4603,กมลาไสย,46,กาฬสินธุ์,460303
460304,ดงลิง,4603,กมลาไสย,46,กาฬสินธุ์,460304
460305,ธัญญา,4603,กมลาไสย,46,กาฬสินธุ์,460305
460308,หนองแปน,4603,กมลาไสย,46,กาฬสินธุ์,460308
460310,เจ้าท่า,4603,กมลาไสย,46,กาฬสินธุ์,460310
460311,โคกสมบูรณ์,4603,กมลาไสย,46,กาฬสินธุ์,460311
460351,เทศบาลตำบล กมลาไสย,4603,กมลาไสย,46,กาฬสินธุ์,460301
460401,ร่องคำ,4604,ร่องคำ,46,กาฬสินธุ์,460401
460402,สามัคคี,4604,ร่องคำ,46,กาฬสินธุ์,460402
460403,เหล่าอ้อย,4604,ร่องคำ,46,กาฬสินธุ์,460403
460501,บัวขาว,4605,กุฉินารายณ์,46,กาฬสินธุ์,460501
460502,แจนแลน,4605,กุฉินารายณ์,46,กาฬสินธุ์,460502
460503,เหล่าใหญ่,4605,กุฉินารายณ์,46,กาฬสินธุ์,460503
460504,จุมจัง,4605,กุฉินารายณ์,46,กาฬสินธุ์,460504
460505,เหล่าไฮงาม,4605,กุฉินารายณ์,46,กาฬสินธุ์,460505
460506,กุดหว้า,4605,กุฉินารายณ์,46,กาฬสินธุ์,460506
460507,สามขา,4605,กุฉินารายณ์,46,กาฬสินธุ์,460507
460508,นาขาม,4605,กุฉินารายณ์,46,กาฬสินธุ์,460508
460509,หนองห้าง,4605,กุฉินารายณ์,46,กาฬสินธุ์,460509
460510,นาโก,4605,กุฉินารายณ์,46,กาฬสินธุ์,460510
460511,สมสะอาด,4605,กุฉินารายณ์,46,กาฬสินธุ์,460511
460512,กุดค้าว,4605,กุฉินารายณ์,46,กาฬสินธุ์,460512
460601,คุ้มเก่า,4606,เขาวง,46,กาฬสินธุ์,460601
460602,สงเปลือย,4606,เขาวง,46,กาฬสินธุ์,460602
460603,หนองผือ,4606,เขาวง,46,กาฬสินธุ์,460603
460606,กุดสิมคุ้มใหม่,4606,เขาวง,46,กาฬสินธุ์,460606
460608,สระพังทอง,4606,เขาวง,46,กาฬสินธุ์,460608
460611,กุดปลาค้าว,4606,เขาวง,46,กาฬสินธุ์,460611
460701,ยางตลาด,4607,ยางตลาด,46,กาฬสินธุ์,460701
460702,หัวงัว,4607,ยางตลาด,46,กาฬสินธุ์,460702
460703,อุ่มเม่า,4607,ยางตลาด,46,กาฬสินธุ์,460703
460704,บัวบาน,4607,ยางตลาด,46,กาฬสินธุ์,460704
460705,เว่อ,4607,ยางตลาด,46,กาฬสินธุ์,460705
460706,อิตื้อ,4607,ยางตลาด,46,กาฬสินธุ์,460706
460707,หัวนาคำ,4607,ยางตลาด,46,กาฬสินธุ์,460707
460708,หนองอิเฒ่า,4607,ยางตลาด,46,กาฬสินธุ์,460708
460709,ดอนสมบูรณ์,4607,ยางตลาด,46,กาฬสินธุ์,460709
460710,นาเชือก,4607,ยางตลาด,46,กาฬสินธุ์,460710
460711,คลองขาม,4607,ยางตลาด,46,กาฬสินธุ์,460711
460712,เขาพระนอน,4607,ยางตลาด,46,กาฬสินธุ์,460712
460713,นาดี,4607,ยางตลาด,46,กาฬสินธุ์,460713
460714,โนนสูง,4607,ยางตลาด,46,กาฬสินธุ์,460714
460715,หนองตอกแป้น,4607,ยางตลาด,46,กาฬสินธุ์,460715
460801,ห้วยเม็ก,4608,ห้วยเม็ก,46,กาฬสินธุ์,460801
460802,คำใหญ่,4608,ห้วยเม็ก,46,กาฬสินธุ์,460802
460803,กุดโดน,4608,ห้วยเม็ก,46,กาฬสินธุ์,460803
460804,บึงนาเรียง,4608,ห้วยเม็ก,46,กาฬสินธุ์,460804
460805,หัวหิน,4608,ห้วยเม็ก,46,กาฬสินธุ์,460805
460806,พิมูล,4608,ห้วยเม็ก,46,กาฬสินธุ์,460806
460807,คำเหมือดแก้ว,4608,ห้วยเม็ก,46,กาฬสินธุ์,460807
460808,โนนสะอาด,4608,ห้วยเม็ก,46,กาฬสินธุ์,460808
460809,ทรายทอง,4608,ห้วยเม็ก,46,กาฬสินธุ์,460809
460901,ภูสิงห์,4609,สหัสขันธ์,46,กาฬสินธุ์,460901
460902,สหัสขันธ์,4609,สหัสขันธ์,46,กาฬสินธุ์,460902
460903,นามะเขือ,4609,สหัสขันธ์,46,กาฬสินธุ์,460903
460904,โนนศิลา,4609,สหัสขันธ์,46,กาฬสินธุ์,460904
460905,นิคม,4609,สหัสขันธ์,46,กาฬสินธุ์,460905
460906,โนนแหลมทอง,4609,สหัสขันธ์,46,กาฬสินธุ์,460906
460907,โนนบุรี,4609,สหัสขันธ์,46,กาฬสินธุ์,460907
460908,โนนน้ำเกลี้ยง,4609,สหัสขันธ์,46,กาฬสินธุ์,460908
461001,ทุ่งคลอง,4610,คำม่วง,46,กาฬสินธุ์,461001
461002,โพน,4610,คำม่วง,46,กาฬสินธุ์,461002
461005,ดินจี่,4610,คำม่วง,46,กาฬสินธุ์,461005
461006,นาบอน,4610,คำม่วง,46,กาฬสินธุ์,461006
461007,นาทัน,4610,คำม่วง,46,กาฬสินธุ์,461007
461009,เนินยาง,4610,คำม่วง,46,กาฬสินธุ์,461009
461101,ท่าคันโท,4611,ท่าคันโท,46,กาฬสินธุ์,461101
461102,กุงเก่า,4611,ท่าคันโท,46,กาฬสินธุ์,461102
461103,ยางอู้ม,4611,ท่าคันโท,46,กาฬสินธุ์,461103
461104,กุดจิก,4611,ท่าคันโท,46,กาฬสินธุ์,461104
461105,นาตาล,4611,ท่าคันโท,46,กาฬสินธุ์,461105
461106,ดงสมบูรณ์,4611,ท่าคันโท,46,กาฬสินธุ์,461106
461201,หนองกุงศรี,4612,หนองกุงศรี,46,กาฬสินธุ์,461201
461202,หนองบัว,4612,หนองกุงศรี,46,กาฬสินธุ์,461202
461203,โคกเครือ,4612,หนองกุงศรี,46,กาฬสินธุ์,461203
461204,หนองสรวง,4612,หนองกุงศรี,46,กาฬสินธุ์,461204
461205,เสาเล้า,4612,หนองกุงศรี,46,กาฬสินธุ์,461205
461206,หนองใหญ่,4612,หนองกุงศรี,46,กาฬสินธุ์,461206
461207,ดงมูล,4612,หนองกุงศรี,46,กาฬสินธุ์,461207
461208,ลำหนองแสน,4612,หนองกุงศรี,46,กาฬสินธุ์,461208
461209,หนองหิน,4612,หนองกุงศรี,46,กาฬสินธุ์,461209
461301,สมเด็จ,4613,สมเด็จ,46,กาฬสินธุ์,461301
461302,หนองแวง,4613,สมเด็จ,46,กาฬสินธุ์,461302
461303,แซงบาดาล,4613,สมเด็จ,46,กาฬสินธุ์,461303
461304,มหาไชย,4613,สมเด็จ,46,กาฬสินธุ์,461304
461305,หมูม่น,4613,สมเด็จ,46,กาฬสินธุ์,461305
461306,ผาเสวย,4613,สมเด็จ,46,กาฬสินธุ์,461306
461307,ศรีสมเด็จ,4613,สมเด็จ,46,กาฬสินธุ์,461307
461308,ลำห้วยหลัว,4613,สมเด็จ,46,กาฬสินธุ์,461308
461401,คำบง,4614,ห้วยผึ้ง,46,กาฬสินธุ์,461401
461402,ไค้นุ่น,4614,ห้วยผึ้ง,46,กาฬสินธุ์,461402
461403,นิคมห้วยผึ้ง,4614,ห้วยผึ้ง,46,กาฬสินธุ์,461403
461404,หนองอีบุตร,4614,ห้วยผึ้ง,46,กาฬสินธุ์,461404
461501,สำราญ,4615,สามชัย,46,กาฬสินธุ์,461501
461502,สำราญใต้,4615,สามชัย,46,กาฬสินธุ์,461502
461503,คำสร้างเที่ยง,4615,สามชัย,46,กาฬสินธุ์,461503
461504,หนองช้าง,4615,สามชัย,46,กาฬสินธุ์,461504
461601,นาคู,4616,นาคู,46,กาฬสินธุ์,461601
461602,สายนาวัง,4616,นาคู,46,กาฬสินธุ์,461602
461603,โนนนาจาน,4616,นาคู,46,กาฬสินธุ์,461603
461604,บ่อแก้ว,4616,นาคู,46,กาฬสินธุ์,461604
461605,ภูแล่นช้าง,4616,นาคู,46,กาฬสินธุ์,461605
461701,ดอนจาน,4617,ดอนจาน,46,กาฬสินธุ์,461701
461702,สะอาดไชยศรี,4617,ดอนจาน,46,กาฬสินธุ์,461702
461703,ดงพยุง,4617,ดอนจาน,46,กาฬสินธุ์,461703
461704,ม่วงนา,4617,ดอนจาน,46,กาฬสินธุ์,461704
461705,นาจำปา,4617,ดอนจาน,46,กาฬสินธุ์,461705
461801,ฆ้องชัยพัฒนา,4618,ฆ้องชัย,46,กาฬสินธุ์,461801
461802,เหล่ากลาง,4618,ฆ้องชัย,46,กาฬสินธุ์,461802
461803,โคกสะอาด,4618,ฆ้องชัย,46,กาฬสินธุ์,461803
461804,โนนศิลาเลิง,4618,ฆ้องชัย,46,กาฬสินธุ์,461804
461805,ลำชี,4618,ฆ้องชัย,46,กาฬสินธุ์,461805
470102,ขมิ้น,4701,เมืองสกลนคร,47,สกลนคร,470102
470103,งิ้วด่อน,4701,เมืองสกลนคร,47,สกลนคร,470103
470104,โนนหอม,4701,เมืองสกลนคร,47,สกลนคร,470104
470106,เชียงเครือ,4701,เมืองสกลนคร,47,สกลนคร,470106
470107,ท่าแร่,4701,เมืองสกลนคร,47,สกลนคร,470107
470109,ม่วงลาย,4701,เมืองสกลนคร,47,สกลนคร,470109
470111,ดงชน,4701,เมืองสกลนคร,47,สกลนคร,470111
470112,ห้วยยาง,4701,เมืองสกลนคร,47,สกลนคร,470112
470113,พังขว้าง,4701,เมืองสกลนคร,47,สกลนคร,470113
470115,ดงมะไฟ,4701,เมืองสกลนคร,47,สกลนคร,470115
470116,ธาตุนาเวง,4701,เมืองสกลนคร,47,สกลนคร,470116
470117,เหล่าปอแดง,4701,เมืองสกลนคร,47,สกลนคร,470117
470118,หนองลาด,4701,เมืองสกลนคร,47,สกลนคร,470118
470120,ฮางโฮง,4701,เมืองสกลนคร,47,สกลนคร,470120
470121,โคกก่อง,4701,เมืองสกลนคร,47,สกลนคร,470121
470151,เทศบาลนคร สกลนคร,4701,เมืองสกลนคร,47,สกลนคร,470101
470154,เทศบาลตำบล ดงมะไฟ,4701,เมืองสกลนคร,47,สกลนคร,350203
470155,เทศบาลตำบล ท่าแร่,4701,เมืองสกลนคร,47,สกลนคร,470107
470201,กุสุมาลย์,4702,กุสุมาลย์,47,สกลนคร,470201
470202,นาโพธิ์,4702,กุสุมาลย์,47,สกลนคร,470202
470203,นาเพียง,4702,กุสุมาลย์,47,สกลนคร,470203
470204,โพธิไพศาล,4702,กุสุมาลย์,47,สกลนคร,470204
470205,อุ่มจาน,4702,กุสุมาลย์,47,สกลนคร,470205
470251,เทศบาลตำบล กุสุมาลย์,4702,กุสุมาลย์,47,สกลนคร,470201
470301,กุดบาก,4703,กุดบาก,47,สกลนคร,470301
470303,นาม่อง,4703,กุดบาก,47,สกลนคร,470303
470305,กุดไห,4703,กุดบาก,47,สกลนคร,470305
470351,เทศบาลตำบล กุดบาก,4703,กุดบาก,47,สกลนคร,470301
470401,พรรณา,4704,พรรณานิคม,47,สกลนคร,470401
470402,วังยาง,4704,พรรณานิคม,47,สกลนคร,470402
470403,พอกน้อย,4704,พรรณานิคม,47,สกลนคร,470403
470404,นาหัวบ่อ,4704,พรรณานิคม,47,สกลนคร,470404
470405,ไร่,4704,พรรณานิคม,47,สกลนคร,470405
470406,ช้างมิ่ง,4704,พรรณานิคม,47,สกลนคร,470406
470407,นาใน,4704,พรรณานิคม,47,สกลนคร,470407
470408,สว่าง,4704,พรรณานิคม,47,สกลนคร,470408
470409,บะฮี,4704,พรรณานิคม,47,สกลนคร,470409
470410,เชิงชุม,4704,พรรณานิคม,47,สกลนคร,470410
470452,เทศบาลตำบล พรรณานิคม,4704,พรรณานิคม,47,สกลนคร,470401
470501,พังโคน,4705,พังโคน,47,สกลนคร,470501
470502,ม่วงไข่,4705,พังโคน,47,สกลนคร,470502
470503,แร่,4705,พังโคน,47,สกลนคร,470503
470504,ไฮหย่อง,4705,พังโคน,47,สกลนคร,470504
470505,ต้นผึ้ง,4705,พังโคน,47,สกลนคร,470505
470551,เทศบาลตำบล พังโคน,4705,พังโคน,47,สกลนคร,470501
470601,วาริชภูมิ,4706,วาริชภูมิ,47,สกลนคร,470601
470602,ปลาโหล,4706,วาริชภูมิ,47,สกลนคร,470602
470603,หนองลาด,4706,วาริชภูมิ,47,สกลนคร,470603
470604,คำบ่อ,4706,วาริชภูมิ,47,สกลนคร,470604
470605,ค้อเขียว,4706,วาริชภูมิ,47,สกลนคร,470605
470652,เทศบาลตำบล วาริชภูมิ,4706,วาริชภูมิ,47,สกลนคร,470601
470701,นิคมน้ำอูน,4707,นิคมน้ำอูน,47,สกลนคร,470701
470702,หนองปลิง,4707,นิคมน้ำอูน,47,สกลนคร,470702
470703,หนองบัว,4707,นิคมน้ำอูน,47,สกลนคร,470703
470704,สุวรรณคาม,4707,นิคมน้ำอูน,47,สกลนคร,470704
470801,วานรนิวาส,4708,วานรนิวาส,47,สกลนคร,470801
470802,เดื่อศรีคันไชย,4708,วานรนิวาส,47,สกลนคร,470802
470803,ขัวก่าย,4708,วานรนิวาส,47,สกลนคร,470803
470804,หนองสนม,4708,วานรนิวาส,47,สกลนคร,470804
470805,คูสะคาม,4708,วานรนิวาส,47,สกลนคร,470805
470806,ธาตุ,4708,วานรนิวาส,47,สกลนคร,470806
470807,หนองแวง,4708,วานรนิวาส,47,สกลนคร,470807
470808,ศรีวิชัย,4708,วานรนิวาส,47,สกลนคร,470808
470809,นาซอ,4708,วานรนิวาส,47,สกลนคร,470809
470810,อินทร์แปลง,4708,วานรนิวาส,47,สกลนคร,470810
470811,นาคำ,4708,วานรนิวาส,47,สกลนคร,470811
470812,คอนสวรรค์,4708,วานรนิวาส,47,สกลนคร,470812
470813,กุดเรือคำ,4708,วานรนิวาส,47,สกลนคร,470813
470814,หนองแวงใต้,4708,วานรนิวาส,47,สกลนคร,470814
